harga,luas_bangunan,luas_tanah,kamar_tidur,kamar_mandi,garasi,kota
5860000000.0,209.0,160.0,4.0,3.0,2.0,Tangerang
3190000000.0,138.0,124.0,5.0,4.0,3.0,Tangerang
3750000000.0,150.0,200.0,5.0,3.0,0.0,Tangerang
5050000000.0,176.0,140.0,4.0,3.0,0.0,Tangerang
6940000000.0,241.0,205.0,4.0,4.0,0.0,Tangerang
4270000000.0,155.0,200.0,3.0,2.0,0.0,Tangerang
4270000000.0,155.0,200.0,3.0,2.0,0.0,Tangerang
3830000000.0,134.0,105.0,3.0,2.0,0.0,Tangerang
3190000000.0,138.0,124.0,3.0,2.0,1.0,Tangerang
3190000000.0,138.0,124.0,4.0,4.0,4.0,Tangerang
3830000000.0,134.0,105.0,3.0,3.0,0.0,Tangerang
3830000000.0,135.0,104.0,3.0,3.0,2.0,Tangerang
3830000000.0,134.0,105.0,3.0,3.0,0.0,Tangerang
5300000000.0,208.0,240.0,4.0,3.0,0.0,Tangerang
4270000000.0,155.0,200.0,5.0,4.0,4.0,Tangerang
5050000000.0,176.0,140.0,4.0,4.0,0.0,Tangerang
3830000000.0,134.0,105.0,4.0,4.0,0.0,Tangerang
6660000000.0,277.0,144.0,5.0,4.0,2.0,Tangerang
3830000000.0,134.0,105.0,3.0,3.0,2.0,Tangerang
5860000000.0,209.0,160.0,4.0,3.0,0.0,Tangerang
5050000000.0,176.0,140.0,4.0,3.0,2.0,Tangerang
5860000000.0,209.0,160.0,4.0,3.0,2.0,Tangerang
5050000000.0,176.0,140.0,4.0,3.0,2.0,Tangerang
5860000000.0,209.0,160.0,5.0,4.0,4.0,Tangerang
3830000000.0,134.0,105.0,4.0,3.0,0.0,Tangerang
5050000000.0,176.0,140.0,5.0,4.0,3.0,Tangerang
3830000000.0,134.0,105.0,4.0,4.0,0.0,Tangerang
4440000000.0,195.0,108.0,5.0,6.0,2.0,Tangerang
4270000000.0,155.0,200.0,4.0,3.0,2.0,Tangerang
3830000000.0,135.0,105.0,3.0,3.0,2.0,Tangerang
1320000000.0,170.0,91.0,6.0,2.0,1.0,Tangerang
5860000000.0,209.0,160.0,4.0,4.0,2.0,Tangerang
3830000000.0,135.0,105.0,3.0,3.0,2.0,Tangerang
5050000000.0,176.0,140.0,4.0,3.0,2.0,Tangerang
3830000000.0,134.0,105.0,3.0,2.0,0.0,Tangerang
5050000000.0,176.0,140.0,4.0,3.0,0.0,Tangerang
5860000000.0,209.0,160.0,4.0,3.0,0.0,Tangerang
1200000000.0,63.0,50.0,2.0,1.0,0.0,Tangerang
6630000000.0,241.0,205.0,4.0,4.0,0.0,Tangerang
4980000000.0,193.0,200.0,5.0,4.0,4.0,Tangerang
3190000000.0,138.0,128.0,3.0,2.0,2.0,Tangerang
4270000000.0,155.0,200.0,6.0,7.0,2.0,Tangerang
5860000000.0,209.0,160.0,4.0,3.0,2.0,Tangerang
3830000000.0,134.0,105.0,2.0,2.0,0.0,Tangerang
3830000000.0,135.0,105.0,3.0,3.0,0.0,Tangerang
1200000000.0,80.0,80.0,3.0,2.0,0.0,Tangerang
1320000000.0,170.0,91.0,6.0,2.0,1.0,Tangerang
1800000000.0,180.0,144.0,3.0,2.0,1.0,Tangerang
1530000000.0,95.0,90.0,2.0,2.0,0.0,Tangerang
6660000000.0,277.0,144.0,5.0,4.0,0.0,Tangerang
2690000000.0,110.0,170.0,3.0,2.0,1.0,Tangerang
3190000000.0,138.0,124.0,3.0,2.0,2.0,Tangerang
3500000000.0,200.0,144.0,3.0,3.0,0.0,Tangerang
2600000000.0,177.0,117.0,4.0,3.0,0.0,Tangerang
3830000000.0,134.0,105.0,3.0,3.0,0.0,Tangerang
4980000000.0,193.0,200.0,4.0,3.0,0.0,Tangerang
4270000000.0,155.0,200.0,4.0,3.0,0.0,Tangerang
5350000000.0,231.0,126.0,6.0,6.0,2.0,Tangerang
6660000000.0,277.0,144.0,5.0,4.0,2.0,Tangerang
2800000000.0,270.0,157.0,4.0,4.0,1.0,Tangerang
4440000000.0,195.0,108.0,4.0,3.0,2.0,Tangerang
4440000000.0,195.0,108.0,5.0,4.0,4.0,Tangerang
6660000000.0,277.0,144.0,5.0,4.0,2.0,Tangerang
3830000000.0,135.0,105.0,5.0,4.0,4.0,Tangerang
1860000000.0,100.0,144.0,3.0,3.0,1.0,Tangerang
1680000000.0,67.0,76.0,3.0,2.0,1.0,Tangerang
3190000000.0,138.0,124.0,3.0,2.0,0.0,Tangerang
4270000000.0,155.0,200.0,4.0,3.0,1.0,Tangerang
3760000000.0,134.0,105.0,3.0,3.0,0.0,Tangerang
960000000.0,90.0,103.0,3.0,1.0,1.0,Tangerang
5050000000.0,176.0,140.0,4.0,3.0,2.0,Tangerang
6660000000.0,277.0,144.0,5.0,4.0,2.0,Tangerang
3710000000.0,134.0,105.0,5.0,4.0,2.0,Tangerang
3190000000.0,138.0,124.0,4.0,4.0,3.0,Tangerang
5100000000.0,183.0,205.0,4.0,5.0,5.0,Tangerang
3250000000.0,160.0,200.0,3.0,2.0,0.0,Tangerang
6650000000.0,250.0,200.0,4.0,4.0,0.0,Tangerang
5350000000.0,231.0,126.0,4.0,3.0,2.0,Tangerang
6660000000.0,277.0,144.0,5.0,4.0,2.0,Tangerang
3830000000.0,134.0,105.0,3.0,3.0,0.0,Tangerang
4440000000.0,195.0,108.0,5.0,4.0,2.0,Tangerang
4500000000.0,240.0,200.0,4.0,3.0,0.0,Tangerang
3830000000.0,135.0,105.0,4.0,3.0,0.0,Tangerang
3190000000.0,138.0,124.0,4.0,4.0,0.0,Tangerang
3830000000.0,135.0,105.0,3.0,3.0,0.0,Tangerang
5860000000.0,209.0,160.0,4.0,3.0,0.0,Tangerang
5050000000.0,176.0,140.0,4.0,3.0,0.0,Tangerang
5000000000.0,300.0,250.0,3.0,3.0,0.0,Tangerang
2200000000.0,110.0,136.0,3.0,1.0,2.0,Tangerang
2300000000.0,125.0,102.0,3.0,2.0,0.0,Tangerang
2390000000.0,111.0,102.0,3.0,2.0,0.0,Tangerang
3200000000.0,140.0,152.0,3.0,3.0,0.0,Tangerang
3800000000.0,180.0,250.0,4.0,2.0,0.0,Tangerang
2960000000.0,116.0,96.0,4.0,3.0,0.0,Tangerang
5050000000.0,176.0,140.0,4.0,3.0,2.0,Tangerang
7100000000.0,283.0,216.0,4.0,3.0,1.0,Tangerang
2700000000.0,128.0,84.0,3.0,3.0,2.0,Tangerang
1440000000.0,110.0,96.0,4.0,2.0,1.0,Tangerang
2400000000.0,200.0,161.0,3.0,2.0,1.0,Tangerang
7100000000.0,230.0,214.0,4.0,3.0,1.0,Tangerang
1060000000.0,151.0,106.0,4.0,3.0,1.0,Tangerang
2220000000.0,130.0,120.0,3.0,3.0,1.0,Tangerang
889000000.0,41.0,72.0,2.0,1.0,1.0,Tangerang
1440000000.0,110.0,96.0,4.0,2.0,1.0,Tangerang
4800000000.0,217.0,180.0,3.0,3.0,0.0,Tangerang
4800000000.0,257.0,180.0,3.0,3.0,0.0,Tangerang
1440000000.0,102.0,120.0,2.0,2.0,1.0,Tangerang
1320000000.0,170.0,91.0,6.0,2.0,1.0,Tangerang
650000000.0,36.0,72.0,2.0,1.0,0.0,Tangerang
6930000000.0,283.0,216.0,4.0,4.0,0.0,Tangerang
2320000000.0,126.0,120.0,5.0,4.0,2.0,Tangerang
2220000000.0,130.0,120.0,3.0,3.0,1.0,Tangerang
1020000000.0,65.0,90.0,2.0,1.0,1.0,Tangerang
2600000000.0,123.0,119.0,4.0,3.0,0.0,Tangerang
3300000000.0,154.0,162.0,4.0,3.0,1.0,Tangerang
3500000000.0,178.0,238.0,4.0,3.0,0.0,Tangerang
2500000000.0,114.0,105.0,3.0,2.0,1.0,Tangerang
4300000000.0,180.0,249.0,3.0,3.0,2.0,Tangerang
5320000000.0,257.0,180.0,3.0,3.0,0.0,Tangerang
1940000000.0,102.0,80.0,3.0,2.0,2.0,Tangerang
3100000000.0,129.0,128.0,3.0,3.0,0.0,Tangerang
4900000000.0,217.0,180.0,3.0,4.0,2.0,Tangerang
2550000000.0,168.0,135.0,4.0,3.0,0.0,Tangerang
2300000000.0,135.0,136.0,3.0,3.0,1.0,Tangerang
1200000000.0,120.0,72.0,3.0,3.0,0.0,Tangerang
3700000000.0,135.0,233.0,3.0,2.0,1.0,Tangerang
3800000000.0,180.0,182.0,4.0,4.0,1.0,Tangerang
2600000000.0,200.0,136.0,4.0,3.0,0.0,Tangerang
1950000000.0,107.0,105.0,3.0,2.0,0.0,Tangerang
1550000000.0,65.0,90.0,3.0,2.0,0.0,Tangerang
1280000000.0,60.0,52.0,3.0,2.0,0.0,Tangerang
1600000000.0,84.0,72.0,3.0,2.0,0.0,Tangerang
2800000000.0,225.0,152.0,4.0,4.0,0.0,Tangerang
2950000000.0,159.0,162.0,3.0,2.0,1.0,Tangerang
4540000000.0,196.0,153.0,4.0,3.0,1.0,Tangerang
2900000000.0,200.0,136.0,4.0,2.0,0.0,Tangerang
3550000000.0,160.0,128.0,4.0,3.0,1.0,Tangerang
2000000000.0,105.0,108.0,3.0,3.0,0.0,Tangerang
3400000000.0,116.0,120.0,3.0,3.0,0.0,Tangerang
1850000000.0,77.0,72.0,3.0,2.0,0.0,Tangerang
2960000000.0,116.0,96.0,4.0,3.0,0.0,Tangerang
2190000000.0,80.0,102.0,3.0,3.0,2.0,Tangerang
4100000000.0,200.0,128.0,3.0,3.0,0.0,Tangerang
3300000000.0,153.0,252.0,3.0,3.0,1.0,Tangerang
2000000000.0,90.0,84.0,3.0,2.0,0.0,Tangerang
1940000000.0,102.0,80.0,3.0,3.0,0.0,Tangerang
2270000000.0,120.0,96.0,3.0,3.0,0.0,Tangerang
1400000000.0,63.0,48.0,2.0,2.0,0.0,Tangerang
3450000000.0,130.0,128.0,4.0,3.0,0.0,Tangerang
3300000000.0,164.0,144.0,3.0,3.0,0.0,Tangerang
3800000000.0,182.0,162.0,4.0,3.0,0.0,Tangerang
2450000000.0,240.0,160.0,3.0,3.0,0.0,Tangerang
4900000000.0,217.0,180.0,3.0,3.0,0.0,Tangerang
3100000000.0,129.0,128.0,3.0,3.0,0.0,Tangerang
3500000000.0,160.0,128.0,4.0,3.0,1.0,Tangerang
5280000000.0,212.0,170.0,4.0,3.0,0.0,Tangerang
2600000000.0,140.0,154.0,3.0,3.0,0.0,Tangerang
2200000000.0,148.0,157.0,4.0,4.0,0.0,Tangerang
3000000000.0,250.0,192.0,3.0,3.0,0.0,Tangerang
5100000000.0,257.0,180.0,3.0,3.0,0.0,Tangerang
1460000000.0,63.0,48.0,2.0,2.0,0.0,Tangerang
6930000000.0,283.0,216.0,4.0,3.0,1.0,Tangerang
1950000000.0,150.0,96.0,3.0,3.0,0.0,Tangerang
1950000000.0,150.0,96.0,3.0,3.0,0.0,Tangerang
3500000000.0,212.0,144.0,4.0,3.0,0.0,Tangerang
900000000.0,60.0,90.0,2.0,1.0,0.0,Tangerang
2600000000.0,200.0,136.0,4.0,3.0,0.0,Tangerang
755000000.0,60.0,78.0,3.0,2.0,0.0,Tangerang
785000000.0,60.0,85.0,3.0,2.0,0.0,Tangerang
3550000000.0,160.0,128.0,4.0,3.0,0.0,Tangerang
2600000000.0,168.0,135.0,4.0,3.0,0.0,Tangerang
3600000000.0,178.0,238.0,4.0,4.0,0.0,Tangerang
4500000000.0,300.0,216.0,4.0,4.0,1.0,Tangerang
2600000000.0,200.0,136.0,3.0,3.0,2.0,Tangerang
3650000000.0,106.0,202.0,3.0,2.0,0.0,Tangerang
1200000000.0,65.0,48.0,2.0,2.0,0.0,Tangerang
2100000000.0,97.0,119.0,3.0,2.0,0.0,Tangerang
2720000000.0,250.0,144.0,3.0,2.0,1.0,Tangerang
2960000000.0,116.0,96.0,4.0,3.0,0.0,Tangerang
5050000000.0,176.0,140.0,4.0,3.0,2.0,Tangerang
5500000000.0,180.0,200.0,4.0,4.0,0.0,Tangerang
3120000000.0,144.0,128.0,3.0,3.0,1.0,Tangerang
2700000000.0,126.0,84.0,3.0,3.0,0.0,Tangerang
1020000000.0,90.0,32.0,4.0,2.0,0.0,Tangerang
4000000000.0,183.0,128.0,4.0,4.0,0.0,Tangerang
7400000000.0,285.0,220.0,4.0,3.0,2.0,Tangerang
1250000000.0,65.0,90.0,3.0,2.0,1.0,Tangerang
1200000000.0,71.0,72.0,2.0,2.0,1.0,Tangerang
3840000000.0,181.0,185.0,4.0,4.0,1.0,Tangerang
2800000000.0,270.0,157.0,4.0,4.0,1.0,Tangerang
1000000000.0,83.0,63.0,3.0,3.0,2.0,Tangerang
1700000000.0,73.0,60.0,3.0,2.0,0.0,Tangerang
1300000000.0,45.0,48.0,2.0,1.0,1.0,Tangerang
1800000000.0,78.0,70.0,3.0,2.0,1.0,Tangerang
599000000.0,50.0,70.0,3.0,2.0,2.0,Tangerang
3000000000.0,112.0,108.0,3.0,2.0,0.0,Tangerang
3000000000.0,120.0,72.0,3.0,2.0,0.0,Tangerang
2150000000.0,130.0,98.0,3.0,2.0,0.0,Tangerang
1450000000.0,68.0,50.0,3.0,2.0,0.0,Tangerang
4100000000.0,200.0,235.0,3.0,3.0,0.0,Tangerang
1600000000.0,78.0,60.0,4.0,2.0,0.0,Tangerang
3500000000.0,135.0,120.0,4.0,3.0,0.0,Tangerang
1850000000.0,78.0,70.0,3.0,2.0,0.0,Tangerang
1580000000.0,80.0,105.0,2.0,1.0,0.0,Tangerang
1000000000.0,65.0,64.0,2.0,2.0,0.0,Tangerang
900000000.0,60.0,53.0,2.0,2.0,0.0,Tangerang
3100000000.0,182.0,181.0,3.0,3.0,1.0,Tangerang
4200000000.0,190.0,150.0,4.0,3.0,3.0,Tangerang
1700000000.0,67.0,60.0,2.0,2.0,1.0,Tangerang
1490000000.0,70.0,50.0,3.0,2.0,1.0,Tangerang
3300000000.0,120.0,225.0,3.0,3.0,1.0,Tangerang
1300000000.0,90.0,32.0,4.0,2.0,0.0,Tangerang
3300000000.0,143.0,237.0,3.0,3.0,0.0,Tangerang
2700000000.0,280.0,206.0,5.0,4.0,1.0,Tangerang
800000000.0,65.0,60.0,3.0,2.0,0.0,Tangerang
2500000000.0,88.0,98.0,3.0,3.0,0.0,Tangerang
2190000000.0,86.0,66.0,3.0,3.0,0.0,Tangerang
5080000000.0,147.0,153.0,4.0,4.0,0.0,Tangerang
1900000000.0,100.0,98.0,3.0,2.0,0.0,Tangerang
2600000000.0,180.0,136.0,4.0,3.0,0.0,Tangerang
1200000000.0,80.0,112.0,3.0,2.0,0.0,Tangerang
1400000000.0,45.0,60.0,2.0,2.0,2.0,Tangerang
5000000000.0,200.0,241.0,5.0,4.0,0.0,Tangerang
3500000000.0,171.0,135.0,4.0,4.0,0.0,Tangerang
2100000000.0,130.0,107.0,3.0,3.0,0.0,Tangerang
3500000000.0,135.0,120.0,4.0,4.0,0.0,Tangerang
1750000000.0,68.0,90.0,3.0,2.0,0.0,Tangerang
785000000.0,60.0,85.0,3.0,2.0,0.0,Tangerang
888000000.0,66.0,60.0,3.0,2.0,1.0,Tangerang
1750000000.0,85.0,77.0,3.0,2.0,0.0,Tangerang
2700000000.0,126.0,84.0,3.0,3.0,0.0,Tangerang
1650000000.0,73.0,60.0,2.0,2.0,0.0,Tangerang
2500000000.0,138.0,96.0,3.0,4.0,0.0,Tangerang
1580000000.0,80.0,105.0,2.0,1.0,0.0,Tangerang
4500000000.0,220.0,187.0,4.0,3.0,0.0,Tangerang
2100000000.0,79.0,119.0,3.0,2.0,0.0,Tangerang
3700000000.0,175.0,200.0,3.0,3.0,1.0,Tangerang
2400000000.0,100.0,128.0,3.0,3.0,0.0,Tangerang
3500000000.0,180.0,144.0,3.0,3.0,0.0,Tangerang
2200000000.0,195.0,188.0,3.0,2.0,1.0,Tangerang
2900000000.0,290.0,200.0,6.0,4.0,0.0,Tangerang
1300000000.0,70.0,84.0,3.0,1.0,0.0,Tangerang
2950000000.0,230.0,150.0,3.0,3.0,1.0,Tangerang
2900000000.0,290.0,200.0,6.0,4.0,0.0,Tangerang
1500000000.0,80.0,72.0,2.0,2.0,0.0,Tangerang
3200000000.0,180.0,160.0,4.0,2.0,0.0,Tangerang
2850000000.0,120.0,162.0,5.0,4.0,0.0,Tangerang
2990000000.0,250.0,144.0,4.0,3.0,0.0,Tangerang
3300000000.0,290.0,176.0,4.0,1.0,1.0,Tangerang
2000000000.0,100.0,96.0,2.0,2.0,0.0,Tangerang
3750000000.0,278.0,163.0,4.0,4.0,0.0,Tangerang
2790000000.0,275.0,144.0,3.0,2.0,0.0,Tangerang
2500000000.0,200.0,160.0,3.0,3.0,0.0,Tangerang
850000000.0,66.0,90.0,3.0,2.0,2.0,Tangerang
630000000.0,40.0,72.0,2.0,2.0,1.0,Tangerang
960000000.0,62.0,119.0,2.0,1.0,1.0,Tangerang
1060000000.0,74.0,119.0,3.0,2.0,1.0,Tangerang
1440000000.0,100.0,164.0,4.0,2.0,1.0,Tangerang
525000000.0,60.0,72.0,3.0,1.0,0.0,Tangerang
1300000000.0,180.0,120.0,4.0,2.0,0.0,Tangerang
975000000.0,150.0,100.0,3.0,2.0,0.0,Tangerang
1750000000.0,150.0,200.0,3.0,2.0,0.0,Tangerang
899000000.0,93.0,136.0,3.0,1.0,1.0,Tangerang
660000000.0,41.0,84.0,2.0,1.0,1.0,Tangerang
1250000000.0,135.0,128.0,3.0,3.0,2.0,Tangerang
630000000.0,120.0,96.0,3.0,2.0,1.0,Tangerang
385000000.0,22.0,72.0,2.0,1.0,0.0,Tangerang
771000000.0,47.0,90.0,2.0,1.0,0.0,Tangerang
1180000000.0,130.0,119.0,3.0,2.0,0.0,Tangerang
3000000000.0,150.0,150.0,3.0,2.0,0.0,Tangerang
650000000.0,108.0,108.0,2.0,2.0,0.0,Tangerang
610000000.0,75.0,90.0,3.0,2.0,0.0,Tangerang
650000000.0,75.0,90.0,2.0,1.0,0.0,Tangerang
650000000.0,75.0,90.0,2.0,1.0,0.0,Tangerang
700000000.0,36.0,72.0,2.0,1.0,0.0,Tangerang
1100000000.0,100.0,120.0,3.0,3.0,0.0,Tangerang
455000000.0,72.0,72.0,2.0,1.0,1.0,Tangerang
675000000.0,110.0,72.0,3.0,2.0,1.0,Tangerang
1350000000.0,200.0,210.0,3.0,3.0,1.0,Tangerang
685000000.0,65.0,72.0,3.0,1.0,1.0,Tangerang
610000000.0,75.0,90.0,3.0,2.0,1.0,Tangerang
2700000000.0,84.0,100.0,4.0,3.0,0.0,Tangerang
2770000000.0,126.0,84.0,3.0,3.0,0.0,Tangerang
3120000000.0,144.0,128.0,3.0,3.0,1.0,Tangerang
1360000000.0,100.0,112.0,3.0,2.0,1.0,Tangerang
2800000000.0,126.0,84.0,3.0,3.0,0.0,Tangerang
1900000000.0,86.0,66.0,3.0,3.0,0.0,Tangerang
2800000000.0,270.0,157.0,4.0,4.0,1.0,Tangerang
3120000000.0,144.0,128.0,3.0,3.0,1.0,Tangerang
1200000000.0,71.0,72.0,2.0,2.0,1.0,Tangerang
1590000000.0,126.0,90.0,4.0,3.0,1.0,Tangerang
4000000000.0,180.0,112.0,5.0,4.0,0.0,Tangerang
899000000.0,50.0,83.0,2.0,2.0,1.0,Tangerang
3200000000.0,200.0,169.0,4.0,3.0,0.0,Tangerang
1200000000.0,80.0,80.0,3.0,2.0,1.0,Tangerang
4680000000.0,195.0,250.0,3.0,3.0,1.0,Tangerang
3120000000.0,144.0,128.0,3.0,3.0,1.0,Tangerang
796000000.0,30.0,60.0,2.0,1.0,1.0,Tangerang
2700000000.0,84.0,100.0,4.0,3.0,0.0,Tangerang
1000000000.0,69.0,61.0,3.0,2.0,2.0,Tangerang
2770000000.0,126.0,84.0,4.0,3.0,0.0,Tangerang
6000000000.0,242.0,136.0,4.0,5.0,2.0,Tangerang
1900000000.0,86.0,66.0,4.0,3.0,0.0,Tangerang
2350000000.0,150.0,220.0,3.0,2.0,1.0,Tangerang
665000000.0,60.0,85.0,3.0,2.0,2.0,Tangerang
1040000000.0,83.0,63.0,3.0,3.0,0.0,Tangerang
1250000000.0,65.0,90.0,3.0,2.0,0.0,Tangerang
1430000000.0,80.0,68.0,3.0,3.0,0.0,Tangerang
3000000000.0,200.0,144.0,3.0,3.0,0.0,Tangerang
5950000000.0,242.0,136.0,4.0,5.0,0.0,Tangerang
1200000000.0,69.0,74.0,3.0,2.0,2.0,Tangerang
1500000000.0,90.0,32.0,3.0,3.0,0.0,Tangerang
1500000000.0,90.0,32.0,4.0,2.0,0.0,Tangerang
2950000000.0,230.0,153.0,3.0,3.0,0.0,Tangerang
1000000000.0,69.0,74.0,3.0,2.0,0.0,Tangerang
2770000000.0,126.0,84.0,4.0,3.0,0.0,Tangerang
1800000000.0,86.0,66.0,4.0,3.0,0.0,Tangerang
6700000000.0,275.0,153.0,4.0,5.0,1.0,Tangerang
4200000000.0,177.0,144.0,4.0,4.0,0.0,Tangerang
1420000000.0,69.0,72.0,3.0,2.0,0.0,Tangerang
4300000000.0,200.0,250.0,3.0,2.0,0.0,Tangerang
6000000000.0,240.0,136.0,4.0,4.0,0.0,Tangerang
4400000000.0,177.0,144.0,4.0,4.0,0.0,Tangerang
765000000.0,80.0,60.0,3.0,2.0,1.0,Tangerang
2850000000.0,150.0,232.0,4.0,3.0,0.0,Tangerang
655000000.0,60.0,68.0,3.0,2.0,2.0,Tangerang
2110000000.0,78.0,80.0,4.0,2.0,0.0,Tangerang
1750000000.0,68.0,90.0,3.0,2.0,0.0,Tangerang
2000000000.0,150.0,112.0,4.0,3.0,0.0,Tangerang
1750000000.0,68.0,60.0,2.0,2.0,0.0,Tangerang
2000000000.0,100.0,180.0,3.0,2.0,1.0,Tangerang
1750000000.0,85.0,77.0,3.0,2.0,0.0,Tangerang
1660000000.0,103.0,35.0,6.0,6.0,0.0,Tangerang
935000000.0,41.0,30.0,1.0,2.0,0.0,Tangerang
1800000000.0,72.0,90.0,3.0,2.0,0.0,Tangerang
655000000.0,60.0,61.0,3.0,2.0,2.0,Tangerang
1800000000.0,180.0,144.0,3.0,2.0,0.0,Tangerang
1320000000.0,170.0,91.0,6.0,2.0,0.0,Tangerang
1680000000.0,105.0,123.0,2.0,2.0,1.0,Tangerang
1860000000.0,100.0,144.0,3.0,3.0,1.0,Tangerang
1320000000.0,170.0,91.0,6.0,2.0,1.0,Tangerang
1860000000.0,100.0,144.0,3.0,3.0,1.0,Tangerang
1530000000.0,95.0,90.0,2.0,2.0,0.0,Tangerang
960000000.0,90.0,103.0,3.0,1.0,1.0,Tangerang
1800000000.0,180.0,144.0,3.0,2.0,1.0,Tangerang
1530000000.0,95.0,90.0,2.0,2.0,0.0,Tangerang
1860000000.0,100.0,144.0,3.0,3.0,1.0,Tangerang
1320000000.0,170.0,91.0,6.0,2.0,1.0,Tangerang
1800000000.0,180.0,144.0,3.0,2.0,1.0,Tangerang
1860000000.0,100.0,144.0,3.0,3.0,1.0,Tangerang
2600000000.0,177.0,117.0,4.0,3.0,0.0,Tangerang
960000000.0,90.0,103.0,3.0,1.0,1.0,Tangerang
960000000.0,90.0,103.0,3.0,1.0,1.0,Tangerang
1530000000.0,95.0,90.0,2.0,2.0,0.0,Tangerang
960000000.0,90.0,103.0,3.0,1.0,1.0,Tangerang
895000000.0,65.0,50.0,3.0,2.0,0.0,Tangerang
1680000000.0,67.0,76.0,3.0,2.0,1.0,Tangerang
2600000000.0,177.0,117.0,4.0,3.0,0.0,Tangerang
1680000000.0,67.0,76.0,3.0,2.0,1.0,Tangerang
1680000000.0,67.0,76.0,3.0,2.0,1.0,Tangerang
1680000000.0,67.0,76.0,3.0,2.0,1.0,Tangerang
1590000000.0,80.0,63.0,3.0,2.0,1.0,Tangerang
1800000000.0,180.0,144.0,3.0,2.0,1.0,Tangerang
1500000000.0,71.0,70.0,3.0,2.0,0.0,Tangerang
1200000000.0,160.0,120.0,4.0,2.0,0.0,Tangerang
1280000000.0,123.0,200.0,2.0,2.0,1.0,Tangerang
900000000.0,81.0,81.0,3.0,1.0,0.0,Tangerang
1080000000.0,65.0,60.0,2.0,2.0,0.0,Tangerang
685000000.0,60.0,64.0,3.0,2.0,0.0,Tangerang
960000000.0,62.0,119.0,2.0,1.0,0.0,Tangerang
745000000.0,46.0,102.0,2.0,1.0,0.0,Tangerang
960000000.0,62.0,119.0,2.0,1.0,1.0,Tangerang
1060000000.0,74.0,119.0,3.0,2.0,0.0,Tangerang
960000000.0,62.0,119.0,2.0,1.0,1.0,Tangerang
1060000000.0,74.0,119.0,3.0,2.0,1.0,Tangerang
960000000.0,62.0,119.0,2.0,1.0,1.0,Tangerang
1060000000.0,74.0,119.0,3.0,2.0,0.0,Tangerang
1060000000.0,74.0,119.0,3.0,2.0,0.0,Tangerang
1600000000.0,192.0,128.0,3.0,2.0,0.0,Tangerang
1050000000.0,80.0,140.0,3.0,2.0,1.0,Tangerang
2750000000.0,214.0,180.0,4.0,4.0,0.0,Tangerang
2800000000.0,190.0,160.0,4.0,3.0,0.0,Tangerang
1800000000.0,142.0,180.0,3.0,3.0,2.0,Tangerang
1800000000.0,142.0,180.0,3.0,3.0,0.0,Tangerang
1020000000.0,54.0,84.0,2.0,2.0,0.0,Tangerang
1020000000.0,54.0,84.0,2.0,2.0,1.0,Tangerang
1020000000.0,54.0,84.0,2.0,2.0,1.0,Tangerang
750000000.0,57.0,72.0,3.0,1.0,0.0,Tangerang
1020000000.0,54.0,84.0,2.0,2.0,1.0,Tangerang
1020000000.0,54.0,84.0,2.0,2.0,1.0,Tangerang
1020000000.0,54.0,84.0,2.0,2.0,1.0,Tangerang
1020000000.0,54.0,84.0,2.0,2.0,1.0,Tangerang
969000000.0,51.0,60.0,3.0,2.0,0.0,Tangerang
755000000.0,60.0,78.0,3.0,2.0,0.0,Tangerang
800000000.0,70.0,60.0,3.0,2.0,2.0,Tangerang
3300000000.0,120.0,225.0,3.0,3.0,0.0,Tangerang
1060000000.0,151.0,106.0,4.0,3.0,1.0,Tangerang
500000000.0,50.0,72.0,2.0,1.0,1.0,Tangerang
500000000.0,36.0,60.0,2.0,1.0,0.0,Tangerang
650000000.0,36.0,72.0,2.0,1.0,0.0,Tangerang
500000000.0,36.0,60.0,2.0,1.0,0.0,Tangerang
1060000000.0,151.0,106.0,4.0,3.0,1.0,Tangerang
500000000.0,36.0,60.0,2.0,1.0,0.0,Tangerang
1060000000.0,151.0,106.0,4.0,3.0,1.0,Tangerang
650000000.0,36.0,72.0,2.0,1.0,0.0,Tangerang
1440000000.0,100.0,164.0,4.0,1.0,1.0,Tangerang
954000000.0,83.0,72.0,4.0,2.0,0.0,Tangerang
889000000.0,41.0,72.0,2.0,1.0,0.0,Tangerang
1500000000.0,120.0,72.0,3.0,2.0,0.0,Tangerang
1300000000.0,200.0,108.0,5.0,3.0,0.0,Tangerang
800000000.0,67.0,72.0,3.0,2.0,0.0,Tangerang
625000000.0,45.0,72.0,2.0,1.0,0.0,Tangerang
832000000.0,78.0,72.0,4.0,2.0,1.0,Tangerang
648000000.0,39.0,72.0,2.0,1.0,0.0,Tangerang
720000000.0,39.0,72.0,2.0,1.0,0.0,Tangerang
843000000.0,54.0,72.0,2.0,2.0,1.0,Tangerang
600000000.0,40.0,89.0,2.0,1.0,0.0,Tangerang
1400000000.0,70.0,120.0,3.0,2.0,0.0,Tangerang
3120000000.0,144.0,128.0,3.0,3.0,1.0,Tangerang
7400000000.0,285.0,220.0,4.0,4.0,2.0,Tangerang
2400000000.0,200.0,161.0,3.0,2.0,1.0,Tangerang
2400000000.0,200.0,161.0,3.0,2.0,1.0,Tangerang
3120000000.0,144.0,128.0,3.0,3.0,1.0,Tangerang
2400000000.0,200.0,161.0,3.0,2.0,1.0,Tangerang
2400000000.0,200.0,161.0,3.0,2.0,1.0,Tangerang
